id,commentCount,dislikeCount,hiddenSubscriberCount,likeCount,subscriberCount,videoCount,viewCount
,,,,,,,
UC_wpwDvT7v6iYzaP6cMICbQ,2,,false,,4406725,188,444293809
,,,,,,,
UCVdbRYPxTGWhobDFfrdmQeQ,0,,false,,13229,9,24944
UCLW0TEV3YEt-J56pYZm-TgA,0,,false,,99962,95,4067710
UCKQ7y2rgYr9rgc79XHxmS6Q,0,,true,,0,19,180620
UCOJc0gaYjMy8HIszpRDk5kg,12,,false,,56543,486,143496620
UCaJAsZnDndPK-ppU-mh3Qjg,0,,false,,1866,33,1278734
UCuT-kLR4nEn8iN3cbfAMEkQ,630,,false,,57314,315,15455706
UCA8KqZAAiP5aIln1KM7Rp3Q,0,,false,,253178,39,24467500
UCRgOqI54g1VqnQnwIB6WPSA,5,,false,,155490,29,33866679
UCwYZk061Aw91ZtIid0fmkQg,4,,false,,51322,39,18114307
UC3xAt_zTCoPL3EDp-swKu8Q,0,,false,,16886,404,3612897
UC5G85jJLODwu50JYfE3x1BA,2,,false,,177406,981,51057332
UCZe330R7524ZAFRvKAK-zFw,0,,false,,4060,35,592322
A_Gwkw6fNwM,0,0,,0,,,2
UCLQm8HQBd3nbhLOdVYlo8_A,0,,false,,3083,0,0
UCPWmrO007T7lfKqYR1VCYkg,0,,false,,23107,0,0
UCvnjBxmJR0EfRviB7XjwIYQ,0,,false,,9970,0,0
UCwORgUhEQ9ZAYdVdQ9DJ8Dg,0,,false,,1136,0,0
UCMgW-Ib5MpmkRHdo8wWlJNg,0,,false,,43774,0,0
,,,,,,,
UCkpkhCJNDhfLuDmHBTk6wxw,0,,false,,1850,0,0
UCSGAfZHrMDxHE31dFPlaTNw,0,,false,,3095,25,188494
UCkcaCFlfJo8V8s_aVyMsdHw,0,,false,,946,24,575355
4KimNerx7JI,3,0,,10,,,891
,,,,,,,
ZcKHdbbxYWY,28,4,,171,,,4369
qDLgScQ4q_E,8,0,,38,,,181
,,,,,,,
UCyvTiaaKJ5tlmjHhCWtkInw,0,,false,,1889,67,405837
UCjU51lhtpje-r0eF4b0jpbw,0,,false,,176391,28,66025510
UCZ7B1oCEDT_d4c9XTtChX7w,0,,false,,37192,41,15661092
UCtHb6jVCl1UwKYFohsQGoLw,0,,false,,110427,0,0
UCb3wpWWoBn3JKXAlHxOn-8A,0,,false,,20774,0,0
UCbsrDPGIXZ01fE2pXQhnwgw,0,,false,,63,0,0
UC6XufPOPYUXtBKJCFgkPkVA,2,,false,,141682,73,122173096
UCiaJwSQhedJ47WFFw7Pc5cw,0,,false,,3912,0,0
UC0edKgy0z8DiGZt4QzIKk0Q,0,,false,,258,0,0
UChsXqcSV1YRwQbfHfzCMG2Q,0,,false,,29380,30,9535592
,,,,,,,
Wpynqpa793Y,3886,395,,9201,,,154992
,,,,,,,
UCYiGq8XF7YQD00x7wAd62Zg,2619,,false,,20330534,1155,5200284187
UC4-01rhii61c-uOQtCbmOWg,4,,false,,10913,98,679915
UCss5qvWgam3lbZJzVoK1unQ,0,,false,,7164,96,393708
UCjHaZoGnsfn_NR70eFuilDA,1376,,false,,693650,1171,201882442
TRTgrfUuo0Q,10,2,,89,,,2308
N6t89qH0-yM,861,69,,3323,,,67447
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
_bPVvDL0nL4,2635,1025,,18929,,,220733
z8AGym3irHo,114,45,,762,,,28289
,,,,,,,
,,,,,,,
UCy09VVRUiF8Hg0lEPealJXg,65,,false,,28438,116,3661627
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCWdFEzlvmi96TNFeU34M4Gw,226,,false,,232791,7263,172332339
UCV4xOVpbcV8SdueDCOxLXtQ,737,,false,,22431037,548,5185925930
,,,,,,,
,,,,,,,
EpqnGYfGUAQ,748,309,,2556,,,129634
3Kk7EY6sCGY,858,88,,4344,,,106866
,,,,,,,
,,,,,,,
gfjBXAjS3kw,123,4,,853,,,11431
jGIN391wlA8,570,62,,5430,,,66513
,,,,,,,
,,,,,,,
,,,,,,,
UCbjJg8YQyUeyMfl1d0rBqCQ,0,,false,,2016,29,423127
UCpbsM4-5hzd738PFkv4YFCg,34,,false,,1348439,133,113052033
FEfBBzMiC6U,17,19,,87,,,742
xu1mBZ9ri7M,4,27,,87,,,57952
f9YbRoKTXsk,6,,,,,,126
wxh3zQxRPXk,190,26,,1087,,,142670
W7IfiSZyi30,132,12,,540,,,10634
kOJfxayZZ24,2,2,,15,,,152
FWD9aBzrtZ8,5,2,,7,,,64
L6ONNdixc5Q,976,450,,7069,,,159256
wbvWsy7rZrY,6,0,,15,,,120
vvkke6Q6f6o,160,4,,108,,,2481
evmkgnJH7uQ,1,0,,33,,,1513
NLTau-DMimE,0,0,,0,,,469
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
cHLIi1-Y4Z0,15,1,,108,,,2892
PKEWqayKw_s,28,4,,43,,,517
m0ZA5Bjb6ds,3,0,,12,,,207
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4-RN9B9DCxM,4,0,,7,,,67
,,,,,,,
,,,,,,,
UCQRuMrHBt5yptzrrsX8ZpFA,0,,false,,23466,234,5265111
UCc9HNDmHOXH89PIuSP3C1VA,0,,false,,317573,340,292723999
UCSRynFqyrqF3IqVcwmu0Hrw,11,,false,,32122,148,2117620
UCZPNR9ChREfiodhiOEEYJwA,0,,false,,18064,226,13820156
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
SEoUQdkGnQc,116,88,,1669,,,290242
8_yTa2LRgz0,1,1,,8,,,99
UCSALVSMWF_ck1p8iAt6FqUQ,1,,false,,342422,181,38707405
UC7KZFVVnKjiCzkxWD-Qrakg,91,,false,,372188,513,67730354
UCVHVWCzPT5Rhp0dW3fB8tAw,2,,false,,919,29,686270
UCiscYEDiCez9_knCZdn44UQ,57,,false,,19729,28,357091
,,,,,,,
UCXH4d5WmBYQN5a2TB4vqrSw,0,,false,,27463,168,2872145
UCegwghWDySliAEORgjaZqYA,0,,false,,8695,292,2108276
,,,,,,,
4ZsRGxKe_kE,4,11,,127,,,14498
X15w2UMeWZw,0,0,,17,,,958
jH-er8TuN3E,34,46,,164,,,12071
oypHbSI4-_4,28,2,,149,,,1834
_TCNfiIrZSY,5,0,,14,,,98
,,,,,,,
,,,,,,,
,,,,,,,
amPQlo7E-Ts,16,0,,17,,,105
mV5gkr5LnNY,22,4,,267,,,2914
aanZOylx2ZQ,2,2,,9,,,876
,,,,,,,
anicXbZiSok,28,85,,79,,,28499
1yFPYez3YB4,11,1,,40,,,516
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
yxlP8-IL1lE,1,4,,22,,,2698
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2D6jz49-ax4,22,10,,58,,,35870
UCMr4G-d5r9jHrPGlvdKZvWw,8,,false,,3080,95,452010
EK0q_UDQ8s8,21,40,,246,,,194485
UCfwP2H1CDJvssk6g2pm8EgA,486,,false,,3726407,536,470411326
UCW3uEuYXrUpM5ayx-xYzq-g,48,,false,,7627,1276,1581909
UCvo9oZCTg_UaTQbhyXkXX3w,0,,false,,348776,267,38424858
1hKmxAc2NzA,8,0,,24,,,126
UCRzmSVTLIk2vuo6ZST5tfsQ,4,,false,,328,11,45587
UCGgp0ap13lZSgFEeDEwzQJg,190,,false,,1208497,230,70273638
XMIUhZHW2Es,5,3,,20,,,3620
_H79QHEyWXE,75,12,,1136,,,12545
mZp73a8UAA8,0,1,,1,,,10026
UC2wOJ0yijP_QzdQUP29berA,8,,false,,36390,167,1369568
6HFtYsU46Rw,52,43,,201,,,128118
pAeH6-dsNZs,7,0,,71,,,2228
YtWX_vKk8zA,5,2,,16,,,14300
AbaGY7TWq8A,653,312,,14401,,,2425199
bkw6P_fnx_s,26,9,,252,,,3725
,,,,,,,
KWAQ2Ho9-8M,15,0,,16,,,246
6OvdhjIw-kI,21,4,,92,,,19060
s4NFzFB-uBo,46,59,,99,,,4758
UC4yOq3vxWGQeVe9rw1O02Nw,284,,false,,400758,98,13490811
,,,,,,,
WZYmpjh_scs,91,24,,264,,,5328
l7Pno9PINg0,23,24,,980,,,13136
UCUezkWXBSMH9Q6XHmmOGi6w,0,,false,,16466,402,1312407
UCgQxsZL5tQBNtWFlmd4Wl0w,510,,false,,729781,151,55485684
IGW7DWCyVDc,0,2,,50,,,541
,,,,,,,
FnLDnryNWYA,,0,,2,,,26
HGzlhdwyL54,15,2,,83,,,6546
mzv-UcdEQ-0,,5,,189,,,3122
UCJx5KP-pCUmL9eZUv-mIcNw,367,,false,,612413,7951,241789084
pQtc5TAsAXs,,1,,3,,,1881
UC4gjF5pPuqNMv3P6TPkOIiw,4,,false,,510,19,180552
UCxQadU65jW54e8vSvRagkXQ,0,,false,,32450,188,1745562
UCHh6hZLTnGyGV0AN3-1cpLg,0,,false,,108,1,160
UC4LKeEyIBI7kyntQMFXTh0Q,80,,false,,167594,12471,67223709
UCYVl9Zq_0ligqoUaQWSZEPg,0,,false,,12849,111,3486682
dJffCZPtLwU,0,0,,3,,,75
UCxc_DZLNuqD-GCUtQbasrmA,0,,false,,35976,129,1941017
UCI91zM_toXEuSjTCTvn1zXA,377,,false,,17990,1184,2174993
HwevFVXyy0E,1063,326,,3882,,,252011
UChWrtLawgh2gkx5b5xqk6Jg,0,,false,,73643,178,24424434
TKhqtHnc1yk,17,5,,161,,,2775
f3qesNFb1EA,1255,458,,4731,,,239136
aaG6AUdB3Lg,177,54,,314,,,4473
UCaIhSjhuD5T5z3tvc5sxs2Q,0,,false,,268772,358,45374730
UCuk_csKI_Y88lV0V51VpeuQ,0,,false,,569593,348,390786713
UCSir19L_390tAg4IbCggvCg,0,,false,,538008,377,74639077
UCf8Mm4LT-z1bzMMH1uFF06Q,13725,,false,,2687,68,473504
UCMVcZ1pOSRtYRErmYQtNCcQ,2,,false,,19161,239,2327483
UCiPC2x5zTJI7ttybYWHW1Fg,0,,false,,39150,16,3620716
UCekQr9znsk2vWxBo3YiLq2w,0,,false,,665412,62,49550348
,,,,,,,
,,,,,,,
wVr7Re8xqGE,190,16,,2136,,,44865
fx1Ub8ncxlI,0,0,,22,,,1007
V_JR5dPEAus,421,19,,1500,,,19483
UCySH3WVP-5d4aJIfn8-WoPA,36,,false,,567464,153,60252879
UC4YDSeYyULq_zcztYWuQeuQ,0,,false,,12768,32,328543
UCKWFykoE_xJPODcRJX3Sdww,0,,false,,15312,51,1182220
UCN0GHpjNGa7bIMLmYkm-L7Q,260,,false,,314686,109,132842356
UC91CUKICQ0xZP3F1nAM9Drg,0,,false,,892871,762,108723557
UCdk5Rgx0GXlpSqKrWuf-TKA,0,,false,,261830,39,182412900
,,,,,,,
hgnE8CDir9U,879,41,,1893,,,101210
eae3cXHnLAY,62,,,,,,491408
,,,,,,,
,,,,,,,
,,,,,,,
UCmOoyhqNunErEl-AG8kw34w,22,,false,,35859,50,4679321
eqY9GZ0VFBM,9,1,,141,,,15323
UC7PuFWVwe3XXO63PWskkWpQ,2073,,false,,17531,0,0
,,,,,,,
,,,,,,,
UCjG2HX7jfwqIjzTlaF1CPGA,0,,false,,199890,18538,95877690
,,,,,,,
UCR0sb6TDx2vY0DGsLlDr5BA,1,,false,,45225,9339,18821495
,,,,,,,
UCwLw7wMt6ra3yIdSd8EK8FQ,0,,false,,35614,0,0
UCUsc90THlnTP5mBAaFMWZPg,460,,false,,37321,49,59337481
VaniGx2Cjv4,0,7,,18,,,7267
UCx5jO5_M3m05_tfe9jrwUEQ,0,,false,,73977,60,1584129
UCEpALrrxF5NHCabHTxVV1dw,1,,false,,1275,408,84569
,,,,,,,
OnWtK7GY2LE,87,9,,581,,,7533
UCFWPXj8iObxy0QU6_1x1esw,0,,false,,34474,494,12805660
,,,,,,,
ah8EuoYqAvs,0,0,,0,,,158
UCqDz8CJE3HvQUns-z6Da6xw,0,,false,,8,91,17740
,,,,,,,
UCuoIRHs-H1gbexuM5V3g7HA,782137,,false,,339527,2004,218212069
UCE80xxtgnBxqb3DR6ThohvA,4,,false,,398984,3757,262083022
B5S7L1kK8Po,0,3,,31,,,1152
ZzwXCaJb-Vg,1628,36,,11180,,,70039
2JYqEx1iq0k,427,48,,1256,,,19218
,,,,,,,
,,,,,,,
UCP0ZGME9iecaMpyOqz51-SQ,0,,false,,41945,115,35587285
,,,,,,,
,,,,,,,
UCfzTIFmoFRdUjPJz6fbpPEQ,0,,false,,492,2,2592
UCjl6p71r7Ifx0kTfs96K9JQ,0,,false,,37937,1241,1302191
UC4zLnRYUF_QukCQ2eehoOkA,16,,false,,4026,4,385880
jv1qwL2rktk,59,2,,388,,,9990
,,,,,,,
UCuc3rF5kVRMR_lHAKfjG1Vg,0,,false,,546,0,0
X-gtoWidSZQ,9,12,,88,,,18446
,,,,,,,
fqTIGx6hqok,751,206,,18115,,,247558
,,,,,,,
UCOpu63ziFNOVyIbfbpWrm0A,0,,true,,0,3,590
UCswz3UlFNuKW2l8vzmBzLJA,0,,false,,33477,9,365654
,,,,,,,
UCeqHRMZoxaJX5SWGmk3HONw,0,,false,,4835,44,2969395
UC7X9oFs1IoyprxVjDzxqD4w,0,,false,,24682,0,0
UCmALSQ2ovO3iZuNQZUiRrOA,610,,false,,775866,333,571462827
,,,,,,,
UCgffc95YDBlkGrBAJUHUmXQ,178,,false,,212598,75,61394666
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCfWZnsdfiKvOyHDGfzMT3Cg,1,,false,,52850,10552,35612269
UCXLLQkbYE-G9jYrra7R4Qsw,0,,false,,118826,267,187604201
UC7lGIqTH4Ygz4vqrqeEz2jA,8,,false,,824,35,170246
UC22PUM8_WT_kOafqpx6gfEA,0,,false,,154,0,0
UCZZEgBpbLP0ILVc4nGg39-w,0,,false,,29249,1175,7546401
T4iQMQVt9mo,2362,1021,,33817,,,347773
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
p2KmJEqr3fE,1,0,,0,,,101
UCP3Dp2rGnmtrWjAro-FsxvA,0,,false,,656696,151,131906488
,,,,,,,
,,,,,,,
,,,,,,,
UCs9H--14toIRdJQAD9qz9tA,0,,false,,421752,229,61008394
UCR117JPMLO3Y7J5mIblkBNg,0,,false,,335187,83,25440662
UCdcqu8Tq6BvQJVuYMXTB1Qg,0,,false,,20591,35,1282043
UCChqsCRFePrP2X897iQkyAA,0,,false,,1662366,335,311576850
,,,,,,,
Xnbb9gTvv_8,1140,464,,12635,,,108954
CWjmHExOWgs,1560,423,,27418,,,305796
,,,,,,,
DQ00Nh49WHY,1357,308,,13141,,,221213
,,,,,,,
UC7cqUxeE7xPy6aoIAwT8EeA,38,,false,,284644,413,48029174
UCAAszizDDdScfqclAybLiEA,593,,false,,2090823,415,226393252
,,,,,,,
UCHMiRaHrNJYiaAk_I6huXIQ,24,,false,,192734,119,63490140
UCKIOe6om0urrdSVZFTkFzzQ,32,,false,,174487,124,16314930
UCGUP3z1vncxUfKAScmtVAbQ,54,,false,,626658,970,235855064
UC15Do9RclIFswko5GfhMSaA,7173,,false,,855493,474,221823664
,,,,,,,
UC2Z2h-qSi3TxmGph1Qyh8Fw,0,,false,,6804,84,731934
UCxM21Vv4bWq106MxIPvrGQw,0,,false,,980887,94,66303199
Co4m3CWEieA,11,1,,48,,,798
5CeysUGjFDY,85,28,,266,,,32964
c-ciI77Dres,3165,855,,33310,,,293932
U50MPmpv56Y,560,124,,1556,,,24158
js_ypHpjjAQ,156,26,,1337,,,21819
kf5sHXjzjpI,1913,1754,,58944,,,14001801
-U-fQ1f3fcY,43,26,,463,,,98032
FjSeefAi-6o,39,4,,279,,,9047
UCWH3xjKFB5DCwvgXHu4hXyw,0,,false,,224093,381,45858455
,,,,,,,
UCo3-mrX_eEVDy_YdjHIFUfw,1,,false,,2173,2,3157
,,,,,,,
,,,,,,,
sCzg89pwxSs,389,211,,7485,,,98697
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
HwwPMlYu3os,29,2,,202,,,2728
,,,,,,,
,,,,,,,
UCXOf0fbOAhL_BPpVGDP_VnQ,4,,false,,118891,93,8419006
UCMEx95Hp36iIQ7qnkj96AbQ,0,,false,,29286,143,25471004
UCiRbIGDGP2IAnEaMhTQnrBg,113,,false,,21732,40,10029810
UCNjJQHu3lXkUSqvatp2Rthg,0,,false,,43569,57,1109272
,,,,,,,
UCqC_GY2ZiENFz2pwL0cSfAw,67533,,false,,2107440,153,1309833544
UCMGP5tSR6bEL1vi7V0jaAdw,0,,false,,271113,382,70653623
UC371icpvZj2oQaocL0i9L-g,75,,false,,2174360,2653,614334600
UCsQZ_N8uQej38olGjntKphg,344,,false,,919340,7535,362147298
8c78BAmRVXg,17,,,,,,89076
,,,,,,,
UCAL5hMRwgUHpflxQf386eXA,3,,false,,35843,445,8118850
UCNxtplC8IONOudOoWK4lKVA,0,,false,,14469,193,56497
UCBY8aDToI-OBq2fe7NbwoqA,1035,,false,,754864,229,346049430
UCXk_Xj18syEllXKMzwlVs7g,112,,false,,19806,667,2821556
UCZt8QX18kEjtelZXlrsjvjQ,66,,false,,50641,834,5114465
r-DuF_ELtrg,0,0,,2,,,110
UCoQm3z_a3kFaXGGWcrnzn-g,36,,false,,631427,1655,450852678
UCdSiAeclfozLo_3atdpsRuw,0,,false,,665333,1194,81453804
UCC23SNHBvKbzU1YnLpWAb_g,0,,false,,46049,772,5117077
UCSFTbudT_JCE1kRbwnYJSvw,0,,false,,10785,211,2251353
,,,,,,,
AzJ8d2QkW7Y,25,17,,202,,,4941
iLee1_0xBJA,3,0,,6,,,116
cAyM-3NFogs,275,107,,1213,,,11293
UlwZ4PeS8tU,11,2,,14,,,1094
,,,,,,,
,,,,,,,
Lna0BLEhFJs,1,1,,14,,,600
,,,,,,,
,,,,,,,
UCJYYlnafkfOCZVqPRXnkpsw,0,,true,,0,11,632521
UC_ZWlqFhI9ZqUrmUatZwoww,0,,false,,42774,18,3639326
UCDyhUNHUCzFcw58sXUmhN6A,25,,false,,5366,198,27268497
,,,,,,,
,,,,,,,
UCcg9KIGXQIBTr3kibCzeJEw,0,,false,,41,13,964
UClJtkFQulzkabE5O1dQvopA,0,,false,,9718,211,4755224
UCoE-HMTCI7PkW-PxotZ-yrQ,0,,false,,14659,132,5678258
UCqZYv-GOxZdfr4-1huwBBwA,38,,false,,37556,2782,13085712
,,,,,,,
,,,,,,,
iwJt3kCpCyE,196,31,,3146,,,16454
,,,,,,,
,,,,,,,
WPEvv36SgNA,1,1,,6,,,434
dVhMuMt-n2g,591,997,,12118,,,107497
UCOfJHaFLpfbi87xPoAa_NbQ,0,,false,,75127,72,3529314
UC77bLHly_nVZJzL-nXSO2XQ,4641,,false,,573690,54,77018440
UCn2wC753SXLd2BJYLss_jlA,0,,false,,420918,207,48517123
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
PZTA66fRjao,7,3,,17,,,2346
,,,,,,,
,,,,,,,
PyzU6YiWFA8,40,3,,217,,,3780
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
lEJ1HJ6K5eE,109,151,,2205,,,100976
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Y3R6EGWW7qs,158,5,,435,,,20599
Pqv0owljY_4,52,33,,1429,,,13358
G84MfHfeglk,70,5,,508,,,5838
BTZt9epVvWg,7,4,,90,,,6645
Dg75Y0Zt81s,222,24,,256,,,21444
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
0tC43j5eZpQ,49,40,,222,,,11213
4s1GNJRhJaw,111,1,,139,,,6066
A4n-54q7MPY,0,0,,3,,,898
,,,,,,,
9FVz94s6JTo,106,13,,1406,,,18437
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
3D6_Fdloa4A,0,26,,63,,,17585
sIEleqps-Ak,22,17,,166,,,7743
,,,,,,,
,,,,,,,
,,,,,,,
UCoZ4Dwbzbzp7e5ERGtmaWbw,132,,false,,541029,404,87038395
UCy6_8AZPbYpGEHEJQ0duZqg,3,,false,,231639,204,13544752
UCUx6WuAq3TqY07efxs4MQwA,1,,false,,73985,156,3438498
UCa8MtLLIPmmC4iUTDwQJSCQ,21,,false,,147710,4811,100339690
sxGDkbeyxRo,748,189,,1535,,,52049
UC31EILQOAiaN9DEgx5PE_8w,15,,false,,3963,1167,7936928
UCtOsXvjh-U9KRu4uUhfLj2Q,1,,false,,67,5,111699
UCzdH3A0jt32nTGZB5QO7dag,120,,false,,80476,292,10100786
UCPVr7clenPjpD7WNsSI3UBQ,0,,false,,640831,1355,333972328
UCYsJJb5QImSZfYsORD6dDHQ,51,,false,,12313,187,20268876
UCyzKg_t3tPv8Aa_7JL2xXZA,3,,false,,125341,143,8423715
UCn2pGq9aZhr66n8BEwUn9jQ,0,,false,,216149,117,17345344
,,,,,,,
UCijaC8FYrswXlcRzEB_QIbQ,0,,false,,52239,103,1692516
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCFdhJqyHMJQQMMFuXTDyUvg,0,,false,,26,2,7584
UCEFhJ0AYeujiT-868SInuBQ,18,,false,,7013,3,2220
PWkmI-IHIwU,200,36,,1352,,,63774
,,,,,,,
UCqfUfss9tMgRtKLCKulf_NQ,0,,false,,19578,188,1691833
UCPC3e0nMZNJjdQOP4rNQcOg,0,,false,,24940,62,2769952
UC0fHhkG4aJIJed06_xz2W_A,487,,false,,1984538,772,286324571
,,,,,,,
,,,,,,,
FE-dYzSJ7z4,61,24,,531,,,128333
UCB5POybzno8F7lwLEr_C8og,0,,false,,1781319,1164,307277962
UChiT-EqmXRps6ssNl1LtU6w,2,,false,,61690,144,2713423
UC_b3C94Ie5wYX7EY_FDTxCw,0,,false,,2413,60,139890
UC90AkGrousC-CDBcCL8UaSg,0,,false,,1437,10,164622
UCCq16QncyPsaf5i_naQJV1A,13,,false,,25811,197,1679924
UC-iqMbBrqoib6OkWnNOL3Jw,8,,false,,72438,86,5558277
UCIOxxmAMQEzAEpMvQun2Dyw,5,,false,,43849,370,7339625
UCzvKXA-C5MPZnLF2fbtXMww,0,,false,,1153,43,53942
UCypfTf8N2YKxPpGNP-ZrpYg,1,,false,,42114,366,12273910
UCV2x2m9fR3mXg7CEno9pbXA,432,,false,,2468,319,953088
UCXnyK-TfLyZ8O6aXXFk76jg,0,,false,,45541,242,1696735
UCACdxU3VrJIJc7ujxtHWs1w,105,,false,,56096,58541,81098782
ngXbBE55TL0,54,46,,483,,,17282
,,,,,,,
UCKLYEB2QweOnqWRUhmzDtMg,1999,,false,,10006,521,8383613
UC4_NiqdAtd2-6w_p4uYKDaA,0,,false,,2598,37,409382
UCgy0Pz-GmWrBBJZIYUTlhJw,10,,false,,172466,139,5990191
,,,,,,,
JYJpJqNffBo,602,23,,2044,,,65495
ikh7E0QS_0E,0,0,,0,,,1
UC8A9y0ol_QpVRkuX4zQTdfA,0,,false,,7147,115,495236
UCV-Cik6q4LiaB8yhpIDKv2w,376,,false,,125747,55,11866573
UC1DYSFZqjIW2JeLOdWsjOQw,13,,false,,42345,697,8309042
UCI5lrYVm4ctqxEHG4HgvdRA,13,,false,,842387,1183,285868142
UCMiKkcTIdIcr2Arj83HpEIA,430,,false,,106407,387,8216426
UCzwlnJ_NUsmin7DtPRDNCHg,161,,false,,10190,58,638060
UCFBWTiailZnjfigNT6zv2Gw,6,,false,,4121,140,283643
UCeIlPxGXbLV1tL3w-B5I6uw,0,,false,,341441,124,24921727
UCLsooMJoIpl_7ux2jvdPB-Q,760,,false,,6139449,334,6650296606
UCBYMKfufNTlkw6EygzwQqGg,0,,false,,1502,286,170671
UCgg_RhbK5ZYiJAt7cQqqhuQ,1,,false,,139472,154,5874555
UCpSgg_ECBj25s9moCDfSTsA,441,,false,,3114027,1406,336352742
UCiRymfQ6vlif2aa_sLglPfA,0,,false,,11572,165,1240985
UCysmiBQRJc97SbSuBuZeRUQ,4,,false,,1148261,141,78323035
oy5MbKcsOW8,1198,205,,10086,,,132846
UC1GFj1qhvlDCOdAqs9AiKgA,0,,false,,1194,191,180108
UCbt63GNsB5wet6NO3dmhssA,235,,false,,2329308,666,2263965928
,,,,,,,
UCftfGRRUYb6_6bqiGOrWR2g,3078,,false,,24469,314,1449566
QmZv-zXV3gU,22,3,,218,,,2941
ipdVF2A6uzg,385,13,,1161,,,22611
4WtAfos-_ic,355,48,,3501,,,20011
,,,,,,,
,,,,,,,
,,,,,,,
UC9f1unbwp54ZhPeCxYgdhkQ,1,,false,,147316,83,12412108
,,,,,,,
UCVyL0bbJWcl3lBwrOqZoyaw,0,,false,,8049,18,253955
UCwl5RE0vM0sBVQzRvM965fw,116,,false,,1050129,212,782793019
UChvtFpglRhq6Y7ko4T2IaQQ,0,,false,,18422,104,1897514
UCGx-spyYXRiADzbigc1hz6Q,0,,false,,837,51,106596
UCPebr-O7YqLc2EeGPEu_yNw,2,,false,,345,66,29754
HnZUxSEcFbY,0,0,,33,,,586
x4rgDK-ikZY,0,0,,0,,,4
,,,,,,,
,,,,,,,
,,,,,,,
lknvG8-SI_4,14,14,,182,,,3960
,,,,,,,
9j67_ypGSt0,548,48,,3633,,,93278
UCR23Qy4uSW0m3gfIUmtdJKg,0,,false,,929,212,146395
ahQqVTzsC-M,2,4,,24,,,1439
YXoe4X9dy8I,5,1,,26,,,501
,,,,,,,
uVNcxk4ELbw,,,,,,,1776
y8U9AxLLzxg,449,140,,6986,,,183057
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4FEzwPGeEio,0,1,,5,,,163
,,,,,,,
,,,,,,,
uXjZCCw57vY,32,26,,69,,,3987
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
I7E1_rpBMks,5984,351,,45170,,,144940
,,,,,,,
,,,,,,,
,,,,,,,
tNFHNldKNHo,49,0,,149,,,879
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
cleeFGDj8LA,0,0,,3,,,14
nkBy9nY4v20,6,0,,17,,,138
,,,,,,,
,,,,,,,
UCk6CFbocZdsZNjvQk4wTHUg,0,,false,,106881,112,132070230
UCLegnNLfivOIBlM97QUwefQ,0,,false,,1160567,1250,418275438
UC883IVbvcI7SPx8kffHjWxw,0,,false,,496360,1044,102098598
5yHANeQ4R_s,8,6,,33,,,5252
EFIxz4o5YYc,0,1,,8,,,317
uXectXlBmlI,35,2,,191,,,3142
5G6E8rRZ38s,390,17,,1907,,,32485
0c6c3AEjvtk,3,1,,21,,,645
jqkD8K9oYLE,3,3,,68,,,1342
kTXe3YFD9VQ,4,0,,11,,,51
,,,,,,,
BxHdThw-9e0,39,11,,364,,,7395
UC8f3-xIoLj53UOB0040scww,4,,false,,127013,295,14814239
UCMPwWAEO4QdxK0TJ-iUJUpg,0,,false,,150108,110,5676971
UCiqslMw6JI1hB6SakEiXh2w,0,,false,,1659,2168,2080235
UC4SLVfERwiT3G9NX8SYQ3KQ,0,,false,,85454,0,0
80Yz3KxcipA,,0,,0,,,245
38OvXGloiww,129,4,,337,,,3244
hQUrZsUvUOA,0,0,,2,,,172
ovxFC1BnF1M,5,0,,5,,,90
3O7Y9xq5hUk,40,10,,625,,,19055
rYEYPVG62IM,68,3,,303,,,8776
